len_src,        len_ht,diff_ht,absdiff_ht,nabsdiff_ht,        len_pemt,diff_pemt,absdiff_pemt,nabsdiff_pemt,        len_nmt1,diff_nmt1,absdiff_nmt1,nabsdiff_nmt1,        len_nmt2,diff_nmt2,absdiff_nmt2,nabsdiff_nmt2        
67,153,86,86,1.2835820895522387,194,127,127,1.8955223880597014,171,104,104,1.5522388059701493,154,87,87,1.2985074626865671
67,240,173,173,2.582089552238806,208,141,141,2.1044776119402986,196,129,129,1.9253731343283582,188,121,121,1.8059701492537314
88,311,223,223,2.534090909090909,252,164,164,1.8636363636363635,219,131,131,1.4886363636363635,210,122,122,1.3863636363636365
49,111,62,62,1.2653061224489797,153,104,104,2.122448979591837,112,63,63,1.2857142857142858,119,70,70,1.4285714285714286
57,152,95,95,1.6666666666666667,201,144,144,2.526315789473684,186,129,129,2.263157894736842,143,86,86,1.5087719298245614
49,69,20,20,0.40816326530612246,97,48,48,0.9795918367346939,102,53,53,1.0816326530612246,88,39,39,0.7959183673469388
52,188,136,136,2.6153846153846154,172,120,120,2.3076923076923075,149,97,97,1.8653846153846154,121,69,69,1.3269230769230769
58,143,85,85,1.4655172413793103,176,118,118,2.0344827586206895,167,109,109,1.8793103448275863,164,106,106,1.8275862068965518
54,155,101,101,1.8703703703703705,178,124,124,2.2962962962962963,145,91,91,1.6851851851851851,134,80,80,1.4814814814814814
50,126,76,76,1.52,118,68,68,1.36,114,64,64,1.28,126,76,76,1.52
77,226,149,149,1.9350649350649352,175,98,98,1.2727272727272727,177,100,100,1.2987012987012987,155,78,78,1.0129870129870129
50,193,143,143,2.86,129,79,79,1.58,122,72,72,1.44,127,77,77,1.54
82,221,139,139,1.6951219512195121,176,94,94,1.146341463414634,205,123,123,1.5,163,81,81,0.9878048780487805
78,200,122,122,1.564102564102564,252,174,174,2.230769230769231,200,122,122,1.564102564102564,186,108,108,1.3846153846153846
49,117,68,68,1.3877551020408163,107,58,58,1.183673469387755,116,67,67,1.3673469387755102,100,51,51,1.0408163265306123
55,140,85,85,1.5454545454545454,107,52,52,0.9454545454545454,116,61,61,1.1090909090909091,112,57,57,1.0363636363636364
51,114,63,63,1.2352941176470589,109,58,58,1.1372549019607843,115,64,64,1.2549019607843137,112,61,61,1.196078431372549
102,224,122,122,1.196078431372549,196,94,94,0.9215686274509803,242,140,140,1.3725490196078431,242,140,140,1.3725490196078431
69,167,98,98,1.4202898550724639,138,69,69,1.0,146,77,77,1.1159420289855073,124,55,55,0.7971014492753623
83,310,227,227,2.7349397590361444,177,94,94,1.1325301204819278,199,116,116,1.3975903614457832,204,121,121,1.4578313253012047
71,155,84,84,1.1830985915492958,156,85,85,1.1971830985915493,143,72,72,1.0140845070422535,145,74,74,1.0422535211267605
68,189,121,121,1.7794117647058822,163,95,95,1.3970588235294117,161,93,93,1.3676470588235294,121,53,53,0.7794117647058824
96,269,173,173,1.8020833333333333,194,98,98,1.0208333333333333,216,120,120,1.25,226,130,130,1.3541666666666667
34,88,54,54,1.588235294117647,99,65,65,1.911764705882353,88,54,54,1.588235294117647,89,55,55,1.6176470588235294
93,229,136,136,1.4623655913978495,210,117,117,1.2580645161290323,183,90,90,0.967741935483871,184,91,91,0.978494623655914
87,215,128,128,1.471264367816092,171,84,84,0.9655172413793104,156,69,69,0.7931034482758621,181,94,94,1.0804597701149425
156,358,202,202,1.294871794871795,322,166,166,1.064102564102564,299,143,143,0.9166666666666666,288,132,132,0.8461538461538461
57,137,80,80,1.4035087719298245,152,95,95,1.6666666666666667,117,60,60,1.0526315789473684,121,64,64,1.1228070175438596
46,102,56,56,1.2173913043478262,79,33,33,0.717391304347826,90,44,44,0.9565217391304348,80,34,34,0.7391304347826086
125,249,124,124,0.992,230,105,105,0.84,192,67,67,0.536,229,104,104,0.832
24,48,24,24,1.0,63,39,39,1.625,64,40,40,1.6666666666666667,63,39,39,1.625
53,93,40,40,0.7547169811320755,72,19,19,0.3584905660377358,115,62,62,1.169811320754717,104,51,51,0.9622641509433962
26,39,13,13,0.5,59,33,33,1.2692307692307692,51,25,25,0.9615384615384616,54,28,28,1.0769230769230769
42,81,39,39,0.9285714285714286,67,25,25,0.5952380952380952,66,24,24,0.5714285714285714,59,17,17,0.40476190476190477
34,83,49,49,1.4411764705882353,92,58,58,1.7058823529411764,73,39,39,1.1470588235294117,72,38,38,1.1176470588235294
118,207,89,89,0.7542372881355932,198,80,80,0.6779661016949152,198,80,80,0.6779661016949152,191,73,73,0.6186440677966102
37,80,43,43,1.162162162162162,90,53,53,1.4324324324324325,89,52,52,1.4054054054054055,66,29,29,0.7837837837837838
27,57,30,30,1.1111111111111112,54,27,27,1.0,54,27,27,1.0,51,24,24,0.8888888888888888
72,163,91,91,1.2638888888888888,145,73,73,1.0138888888888888,127,55,55,0.7638888888888888,116,44,44,0.6111111111111112
48,129,81,81,1.6875,113,65,65,1.3541666666666667,118,70,70,1.4583333333333333,79,31,31,0.6458333333333334
41,104,63,63,1.5365853658536586,100,59,59,1.4390243902439024,81,40,40,0.975609756097561,81,40,40,0.975609756097561
36,67,31,31,0.8611111111111112,75,39,39,1.0833333333333333,92,56,56,1.5555555555555556,85,49,49,1.3611111111111112
26,47,21,21,0.8076923076923077,54,28,28,1.0769230769230769,40,14,14,0.5384615384615384,33,7,7,0.2692307692307692
47,112,65,65,1.3829787234042554,92,45,45,0.9574468085106383,104,57,57,1.2127659574468086,86,39,39,0.8297872340425532
10,22,12,12,1.2,17,7,7,0.7,21,11,11,1.1,17,7,7,0.7
123,305,182,182,1.4796747967479675,245,122,122,0.991869918699187,218,95,95,0.7723577235772358,207,84,84,0.6829268292682927
120,269,149,149,1.2416666666666667,198,78,78,0.65,297,177,177,1.475,271,151,151,1.2583333333333333
26,70,44,44,1.6923076923076923,49,23,23,0.8846153846153846,63,37,37,1.4230769230769231,56,30,30,1.1538461538461537
39,81,42,42,1.0769230769230769,78,39,39,1.0,68,29,29,0.7435897435897436,74,35,35,0.8974358974358975
46,115,69,69,1.5,107,61,61,1.326086956521739,125,79,79,1.7173913043478262,112,66,66,1.434782608695652
77,199,122,122,1.5844155844155845,164,87,87,1.12987012987013,121,44,44,0.5714285714285714,154,77,77,1.0
57,205,148,148,2.5964912280701755,143,86,86,1.5087719298245614,129,72,72,1.263157894736842,111,54,54,0.9473684210526315
67,164,97,97,1.4477611940298507,171,104,104,1.5522388059701493,169,102,102,1.5223880597014925,149,82,82,1.2238805970149254
46,132,86,86,1.8695652173913044,118,72,72,1.565217391304348,95,49,49,1.065217391304348,80,34,34,0.7391304347826086
34,76,42,42,1.2352941176470589,74,40,40,1.1764705882352942,77,43,43,1.2647058823529411,77,43,43,1.2647058823529411
115,196,81,81,0.7043478260869566,157,42,42,0.3652173913043478,154,39,39,0.3391304347826087,172,57,57,0.4956521739130435
132,312,180,180,1.3636363636363635,278,146,146,1.106060606060606,276,144,144,1.0909090909090908,260,128,128,0.9696969696969697
35,87,52,52,1.4857142857142858,70,35,35,1.0,85,50,50,1.4285714285714286,72,37,37,1.0571428571428572
61,118,57,57,0.9344262295081968,154,93,93,1.5245901639344261,128,67,67,1.098360655737705,133,72,72,1.180327868852459
137,229,92,92,0.6715328467153284,305,168,168,1.2262773722627738,242,105,105,0.7664233576642335,237,100,100,0.7299270072992701
25,43,18,18,0.72,44,19,19,0.76,43,18,18,0.72,41,16,16,0.64
27,43,16,16,0.5925925925925926,54,27,27,1.0,45,18,18,0.6666666666666666,45,18,18,0.6666666666666666
30,93,63,63,2.1,85,55,55,1.8333333333333333,60,30,30,1.0,72,42,42,1.4
18,43,25,25,1.3888888888888888,46,28,28,1.5555555555555556,44,26,26,1.4444444444444444,46,28,28,1.5555555555555556
18,37,19,19,1.0555555555555556,39,21,21,1.1666666666666667,40,22,22,1.2222222222222223,36,18,18,1.0
28,52,24,24,0.8571428571428571,52,24,24,0.8571428571428571,52,24,24,0.8571428571428571,52,24,24,0.8571428571428571
73,188,115,115,1.5753424657534247,154,81,81,1.1095890410958904,130,57,57,0.7808219178082192,128,55,55,0.7534246575342466
30,61,31,31,1.0333333333333334,53,23,23,0.7666666666666667,51,21,21,0.7,48,18,18,0.6
19,29,10,10,0.5263157894736842,30,11,11,0.5789473684210527,29,10,10,0.5263157894736842,26,7,7,0.3684210526315789
78,138,60,60,0.7692307692307693,139,61,61,0.782051282051282,136,58,58,0.7435897435897436,142,64,64,0.8205128205128205
15,34,19,19,1.2666666666666666,42,27,27,1.8,29,14,14,0.9333333333333333,36,21,21,1.4
44,84,40,40,0.9090909090909091,82,38,38,0.8636363636363636,78,34,34,0.7727272727272727,81,37,37,0.8409090909090909
83,154,71,71,0.8554216867469879,188,105,105,1.2650602409638554,167,84,84,1.0120481927710843,159,76,76,0.9156626506024096
95,215,120,120,1.263157894736842,213,118,118,1.2421052631578948,192,97,97,1.0210526315789474,164,69,69,0.7263157894736842
57,107,50,50,0.8771929824561403,114,57,57,1.0,94,37,37,0.6491228070175439,95,38,38,0.6666666666666666
31,87,56,56,1.8064516129032258,83,52,52,1.6774193548387097,66,35,35,1.1290322580645162,70,39,39,1.2580645161290323
54,111,57,57,1.0555555555555556,108,54,54,1.0,94,40,40,0.7407407407407407,88,34,34,0.6296296296296297
29,67,38,38,1.3103448275862069,51,22,22,0.7586206896551724,59,30,30,1.0344827586206897,49,20,20,0.6896551724137931
33,70,37,37,1.121212121212121,62,29,29,0.8787878787878788,61,28,28,0.8484848484848485,51,18,18,0.5454545454545454
41,88,47,47,1.146341463414634,99,58,58,1.4146341463414633,60,19,19,0.4634146341463415,67,26,26,0.6341463414634146
66,136,70,70,1.0606060606060606,148,82,82,1.2424242424242424,133,67,67,1.0151515151515151,134,68,68,1.0303030303030303
12,27,15,15,1.25,29,17,17,1.4166666666666667,32,20,20,1.6666666666666667,20,8,8,0.6666666666666666
28,42,14,14,0.5,50,22,22,0.7857142857142857,51,23,23,0.8214285714285714,50,22,22,0.7857142857142857
22,59,37,37,1.6818181818181819,60,38,38,1.7272727272727273,61,39,39,1.7727272727272727,60,38,38,1.7272727272727273
52,77,25,25,0.4807692307692308,88,36,36,0.6923076923076923,92,40,40,0.7692307692307693,93,41,41,0.7884615384615384
64,138,74,74,1.15625,111,47,47,0.734375,107,43,43,0.671875,101,37,37,0.578125
29,50,21,21,0.7241379310344828,56,27,27,0.9310344827586207,47,18,18,0.6206896551724138,52,23,23,0.7931034482758621
35,75,40,40,1.1428571428571428,62,27,27,0.7714285714285715,58,23,23,0.6571428571428571,53,18,18,0.5142857142857142
21,58,37,37,1.7619047619047619,44,23,23,1.0952380952380953,48,27,27,1.2857142857142858,44,23,23,1.0952380952380953
27,47,20,20,0.7407407407407407,48,21,21,0.7777777777777778,41,14,14,0.5185185185185185,38,11,11,0.4074074074074074
21,36,15,15,0.7142857142857143,38,17,17,0.8095238095238095,37,16,16,0.7619047619047619,37,16,16,0.7619047619047619
42,80,38,38,0.9047619047619048,81,39,39,0.9285714285714286,76,34,34,0.8095238095238095,82,40,40,0.9523809523809523
32,53,21,21,0.65625,56,24,24,0.75,60,28,28,0.875,54,22,22,0.6875
18,36,18,18,1.0,35,17,17,0.9444444444444444,31,13,13,0.7222222222222222,39,21,21,1.1666666666666667
21,36,15,15,0.7142857142857143,31,10,10,0.47619047619047616,36,15,15,0.7142857142857143,33,12,12,0.5714285714285714
23,77,54,54,2.347826086956522,73,50,50,2.1739130434782608,76,53,53,2.3043478260869565,57,34,34,1.4782608695652173
133,281,148,148,1.112781954887218,312,179,179,1.3458646616541354,320,187,187,1.406015037593985,302,169,169,1.2706766917293233
81,162,81,81,1.0,148,67,67,0.8271604938271605,155,74,74,0.9135802469135802,147,66,66,0.8148148148148148
139,153,14,14,0.10071942446043165,161,22,22,0.15827338129496402,151,12,12,0.08633093525179857,182,43,43,0.30935251798561153
41,110,69,69,1.6829268292682926,83,42,42,1.024390243902439,93,52,52,1.2682926829268293,91,50,50,1.2195121951219512
44,79,35,35,0.7954545454545454,65,21,21,0.4772727272727273,73,29,29,0.6590909090909091,68,24,24,0.5454545454545454
35,80,45,45,1.2857142857142858,55,20,20,0.5714285714285714,67,32,32,0.9142857142857143,52,17,17,0.4857142857142857
30,88,58,58,1.9333333333333333,98,68,68,2.2666666666666666,96,66,66,2.2,91,61,61,2.033333333333333
24,57,33,33,1.375,61,37,37,1.5416666666666667,51,27,27,1.125,59,35,35,1.4583333333333333
38,90,52,52,1.368421052631579,79,41,41,1.0789473684210527,92,54,54,1.4210526315789473,92,54,54,1.4210526315789473
83,142,59,59,0.7108433734939759,169,86,86,1.036144578313253,155,72,72,0.8674698795180723,164,81,81,0.9759036144578314
115,193,78,78,0.6782608695652174,203,88,88,0.7652173913043478,199,84,84,0.7304347826086957,195,80,80,0.6956521739130435
64,126,62,62,0.96875,113,49,49,0.765625,135,71,71,1.109375,110,46,46,0.71875
93,163,70,70,0.7526881720430108,154,61,61,0.6559139784946236,138,45,45,0.4838709677419355,151,58,58,0.6236559139784946
146,276,130,130,0.8904109589041096,254,108,108,0.7397260273972602,307,161,161,1.1027397260273972,257,111,111,0.7602739726027398
75,147,72,72,0.96,126,51,51,0.68,166,91,91,1.2133333333333334,130,55,55,0.7333333333333333
65,174,109,109,1.676923076923077,162,97,97,1.4923076923076923,143,78,78,1.2,154,89,89,1.3692307692307693
31,72,41,41,1.3225806451612903,57,26,26,0.8387096774193549,65,34,34,1.096774193548387,58,27,27,0.8709677419354839
56,139,83,83,1.4821428571428572,97,41,41,0.7321428571428571,99,43,43,0.7678571428571429,103,47,47,0.8392857142857143
62,117,55,55,0.8870967741935484,113,51,51,0.8225806451612904,113,51,51,0.8225806451612904,117,55,55,0.8870967741935484
52,91,39,39,0.75,89,37,37,0.7115384615384616,92,40,40,0.7692307692307693,75,23,23,0.4423076923076923
55,100,45,45,0.8181818181818182,132,77,77,1.4,122,67,67,1.2181818181818183,139,84,84,1.5272727272727273
24,57,33,33,1.375,55,31,31,1.2916666666666667,55,31,31,1.2916666666666667,54,30,30,1.25
56,121,65,65,1.1607142857142858,126,70,70,1.25,135,79,79,1.4107142857142858,91,35,35,0.625
100,242,142,142,1.42,182,82,82,0.82,182,82,82,0.82,198,98,98,0.98
57,123,66,66,1.1578947368421053,103,46,46,0.8070175438596491,102,45,45,0.7894736842105263,100,43,43,0.7543859649122807
69,127,58,58,0.8405797101449275,129,60,60,0.8695652173913043,111,42,42,0.6086956521739131,110,41,41,0.5942028985507246
44,97,53,53,1.2045454545454546,99,55,55,1.25,99,55,55,1.25,107,63,63,1.4318181818181819
63,117,54,54,0.8571428571428571,103,40,40,0.6349206349206349,110,47,47,0.746031746031746,97,34,34,0.5396825396825397
22,51,29,29,1.3181818181818181,61,39,39,1.7727272727272727,59,37,37,1.6818181818181819,51,29,29,1.3181818181818181
95,188,93,93,0.9789473684210527,159,64,64,0.6736842105263158,165,70,70,0.7368421052631579,153,58,58,0.6105263157894737
48,117,69,69,1.4375,123,75,75,1.5625,129,81,81,1.6875,124,76,76,1.5833333333333333
32,106,74,74,2.3125,106,74,74,2.3125,79,47,47,1.46875,92,60,60,1.875
39,74,35,35,0.8974358974358975,74,35,35,0.8974358974358975,83,44,44,1.1282051282051282,80,41,41,1.0512820512820513
59,139,80,80,1.3559322033898304,153,94,94,1.5932203389830508,131,72,72,1.2203389830508475,142,83,83,1.4067796610169492
63,153,90,90,1.4285714285714286,169,106,106,1.6825396825396826,120,57,57,0.9047619047619048,139,76,76,1.2063492063492063
109,189,80,80,0.7339449541284404,206,97,97,0.8899082568807339,167,58,58,0.5321100917431193,173,64,64,0.5871559633027523
75,151,76,76,1.0133333333333334,151,76,76,1.0133333333333334,139,64,64,0.8533333333333334,148,73,73,0.9733333333333334
97,177,80,80,0.8247422680412371,173,76,76,0.7835051546391752,164,67,67,0.6907216494845361,173,76,76,0.7835051546391752
86,162,76,76,0.8837209302325582,161,75,75,0.872093023255814,142,56,56,0.6511627906976745,164,78,78,0.9069767441860465
123,220,97,97,0.7886178861788617,330,207,207,1.6829268292682926,214,91,91,0.7398373983739838,227,104,104,0.8455284552845529
37,79,42,42,1.135135135135135,85,48,48,1.2972972972972974,85,48,48,1.2972972972972974,79,42,42,1.135135135135135
51,113,62,62,1.2156862745098038,99,48,48,0.9411764705882353,89,38,38,0.7450980392156863,101,50,50,0.9803921568627451
118,286,168,168,1.423728813559322,222,104,104,0.8813559322033898,236,118,118,1.0,220,102,102,0.864406779661017
82,139,57,57,0.6951219512195121,156,74,74,0.9024390243902439,114,32,32,0.3902439024390244,119,37,37,0.45121951219512196
31,62,31,31,1.0,91,60,60,1.935483870967742,71,40,40,1.2903225806451613,71,40,40,1.2903225806451613
107,253,146,146,1.3644859813084111,272,165,165,1.5420560747663552,218,111,111,1.0373831775700935,249,142,142,1.3271028037383177
166,520,354,354,2.1325301204819276,372,206,206,1.2409638554216869,398,232,232,1.3975903614457832,446,280,280,1.6867469879518073
76,207,131,131,1.7236842105263157,174,98,98,1.2894736842105263,149,73,73,0.9605263157894737,180,104,104,1.368421052631579
111,324,213,213,1.9189189189189189,271,160,160,1.4414414414414414,282,171,171,1.5405405405405406,279,168,168,1.5135135135135136
104,266,162,162,1.5576923076923077,178,74,74,0.7115384615384616,235,131,131,1.2596153846153846,227,123,123,1.1826923076923077
35,80,45,45,1.2857142857142858,104,69,69,1.9714285714285715,108,73,73,2.085714285714286,99,64,64,1.8285714285714285
72,183,111,111,1.5416666666666667,145,73,73,1.0138888888888888,137,65,65,0.9027777777777778,154,82,82,1.1388888888888888
152,313,161,161,1.0592105263157894,338,186,186,1.2236842105263157,293,141,141,0.9276315789473685,281,129,129,0.8486842105263158
74,183,109,109,1.472972972972973,180,106,106,1.4324324324324325,179,105,105,1.4189189189189189,165,91,91,1.2297297297297298
74,139,65,65,0.8783783783783784,152,78,78,1.054054054054054,155,81,81,1.0945945945945945,156,82,82,1.1081081081081081
37,92,55,55,1.4864864864864864,88,51,51,1.3783783783783783,61,24,24,0.6486486486486487,86,49,49,1.3243243243243243
69,126,57,57,0.8260869565217391,130,61,61,0.8840579710144928,136,67,67,0.9710144927536232,126,57,57,0.8260869565217391
88,206,118,118,1.3409090909090908,183,95,95,1.0795454545454546,175,87,87,0.9886363636363636,215,127,127,1.4431818181818181
59,127,68,68,1.152542372881356,148,89,89,1.5084745762711864,121,62,62,1.0508474576271187,124,65,65,1.1016949152542372
45,112,67,67,1.488888888888889,111,66,66,1.4666666666666666,92,47,47,1.0444444444444445,105,60,60,1.3333333333333333
33,108,75,75,2.272727272727273,130,97,97,2.9393939393939394,116,83,83,2.515151515151515,114,81,81,2.4545454545454546
69,231,162,162,2.347826086956522,165,96,96,1.391304347826087,158,89,89,1.289855072463768,169,100,100,1.4492753623188406
111,214,103,103,0.9279279279279279,235,124,124,1.117117117117117,242,131,131,1.1801801801801801,236,125,125,1.1261261261261262
72,137,65,65,0.9027777777777778,147,75,75,1.0416666666666667,138,66,66,0.9166666666666666,139,67,67,0.9305555555555556
104,229,125,125,1.2019230769230769,251,147,147,1.4134615384615385,237,133,133,1.2788461538461537,237,133,133,1.2788461538461537
