len_src,        len_ht,diff_ht,absdiff_ht,nabsdiff_ht,        len_penmt1,diff_penmt1,absdiff_penmt1,nabsdiff_penmt1,        len_penmt2,diff_penmt2,absdiff_penmt2,nabsdiff_penmt2,        len_pesmt1,diff_pesmt1,absdiff_pesmt1,nabsdiff_pesmt1,        len_pesmt2,diff_pesmt2,absdiff_pesmt2,nabsdiff_pesmt2,        len_pesmt3,diff_pesmt3,absdiff_pesmt3,nabsdiff_pesmt3,        len_nmt1,diff_nmt1,absdiff_nmt1,nabsdiff_nmt1,        len_nmt2,diff_nmt2,absdiff_nmt2,nabsdiff_nmt2,        len_smt1,diff_smt1,absdiff_smt1,nabsdiff_smt1,        len_smt2,diff_smt2,absdiff_smt2,nabsdiff_smt2,        len_smt3,diff_smt3,absdiff_smt3,nabsdiff_smt3        
69,56,-13,13,0.18840579710144928,62,-7,7,0.10144927536231885,71,2,2,0.028985507246376812,62,-7,7,0.10144927536231885,74,5,5,0.07246376811594203,62,-7,7,0.10144927536231885,66,-3,3,0.043478260869565216,53,-16,16,0.2318840579710145,84,15,15,0.21739130434782608,87,18,18,0.2608695652173913,77,8,8,0.11594202898550725
39,41,2,2,0.05128205128205128,58,19,19,0.48717948717948717,43,4,4,0.10256410256410256,53,14,14,0.358974358974359,51,12,12,0.3076923076923077,58,19,19,0.48717948717948717,58,19,19,0.48717948717948717,58,19,19,0.48717948717948717,53,14,14,0.358974358974359,54,15,15,0.38461538461538464,43,4,4,0.10256410256410256
113,133,20,20,0.17699115044247787,146,33,33,0.2920353982300885,148,35,35,0.30973451327433627,124,11,11,0.09734513274336283,156,43,43,0.3805309734513274,95,-18,18,0.1592920353982301,143,30,30,0.26548672566371684,85,-28,28,0.24778761061946902,121,8,8,0.07079646017699115,143,30,30,0.26548672566371684,110,-3,3,0.02654867256637168
41,42,1,1,0.024390243902439025,38,-3,3,0.07317073170731707,40,-1,1,0.024390243902439025,41,0,0,0.0,43,2,2,0.04878048780487805,41,0,0,0.0,43,2,2,0.04878048780487805,40,-1,1,0.024390243902439025,40,-1,1,0.024390243902439025,42,1,1,0.024390243902439025,41,0,0,0.0
79,74,-5,5,0.06329113924050633,100,21,21,0.26582278481012656,103,24,24,0.3037974683544304,111,32,32,0.4050632911392405,86,7,7,0.08860759493670886,112,33,33,0.4177215189873418,100,21,21,0.26582278481012656,103,24,24,0.3037974683544304,91,12,12,0.1518987341772152,93,14,14,0.17721518987341772,102,23,23,0.2911392405063291
179,193,14,14,0.0782122905027933,193,14,14,0.0782122905027933,188,9,9,0.05027932960893855,186,7,7,0.03910614525139665,186,7,7,0.03910614525139665,202,23,23,0.12849162011173185,193,14,14,0.0782122905027933,169,-10,10,0.055865921787709494,173,-6,6,0.0335195530726257,185,6,6,0.0335195530726257,179,0,0,0.0
126,121,-5,5,0.03968253968253968,144,18,18,0.14285714285714285,143,17,17,0.1349206349206349,127,1,1,0.007936507936507936,142,16,16,0.12698412698412698,169,43,43,0.3412698412698413,133,7,7,0.05555555555555555,132,6,6,0.047619047619047616,141,15,15,0.11904761904761904,142,16,16,0.12698412698412698,143,17,17,0.1349206349206349
104,118,14,14,0.1346153846153846,137,33,33,0.3173076923076923,128,24,24,0.23076923076923078,131,27,27,0.25961538461538464,145,41,41,0.3942307692307692,116,12,12,0.11538461538461539,125,21,21,0.20192307692307693,126,22,22,0.21153846153846154,126,22,22,0.21153846153846154,126,22,22,0.21153846153846154,126,22,22,0.21153846153846154
33,37,4,4,0.12121212121212122,44,11,11,0.3333333333333333,39,6,6,0.18181818181818182,39,6,6,0.18181818181818182,39,6,6,0.18181818181818182,39,6,6,0.18181818181818182,39,6,6,0.18181818181818182,39,6,6,0.18181818181818182,39,6,6,0.18181818181818182,39,6,6,0.18181818181818182,33,0,0,0.0
116,142,26,26,0.22413793103448276,139,23,23,0.19827586206896552,133,17,17,0.14655172413793102,150,34,34,0.29310344827586204,149,33,33,0.28448275862068967,132,16,16,0.13793103448275862,139,23,23,0.19827586206896552,132,16,16,0.13793103448275862,149,33,33,0.28448275862068967,145,29,29,0.25,132,16,16,0.13793103448275862
204,189,-15,15,0.07352941176470588,209,5,5,0.024509803921568627,193,-11,11,0.05392156862745098,219,15,15,0.07352941176470588,191,-13,13,0.06372549019607843,235,31,31,0.15196078431372548,214,10,10,0.049019607843137254,206,2,2,0.00980392156862745,232,28,28,0.13725490196078433,217,13,13,0.06372549019607843,206,2,2,0.00980392156862745
90,79,-11,11,0.12222222222222222,99,9,9,0.1,93,3,3,0.03333333333333333,91,1,1,0.011111111111111112,95,5,5,0.05555555555555555,104,14,14,0.15555555555555556,105,15,15,0.16666666666666666,100,10,10,0.1111111111111111,113,23,23,0.25555555555555554,113,23,23,0.25555555555555554,114,24,24,0.26666666666666666
213,214,1,1,0.004694835680751174,257,44,44,0.20657276995305165,248,35,35,0.1643192488262911,246,33,33,0.15492957746478872,241,28,28,0.13145539906103287,215,2,2,0.009389671361502348,245,32,32,0.15023474178403756,248,35,35,0.1643192488262911,236,23,23,0.107981220657277,235,22,22,0.10328638497652583,217,4,4,0.018779342723004695
47,58,11,11,0.23404255319148937,58,11,11,0.23404255319148937,60,13,13,0.2765957446808511,56,9,9,0.19148936170212766,59,12,12,0.2553191489361702,56,9,9,0.19148936170212766,58,11,11,0.23404255319148937,59,12,12,0.2553191489361702,56,9,9,0.19148936170212766,58,11,11,0.23404255319148937,56,9,9,0.19148936170212766
65,34,-31,31,0.47692307692307695,58,-7,7,0.1076923076923077,54,-11,11,0.16923076923076924,45,-20,20,0.3076923076923077,73,8,8,0.12307692307692308,63,-2,2,0.03076923076923077,69,4,4,0.06153846153846154,66,1,1,0.015384615384615385,75,10,10,0.15384615384615385,71,6,6,0.09230769230769231,62,-3,3,0.046153846153846156
96,107,11,11,0.11458333333333333,123,27,27,0.28125,125,29,29,0.3020833333333333,110,14,14,0.14583333333333334,123,27,27,0.28125,122,26,26,0.2708333333333333,120,24,24,0.25,109,13,13,0.13541666666666666,106,10,10,0.10416666666666667,123,27,27,0.28125,116,20,20,0.20833333333333334
56,70,14,14,0.25,76,20,20,0.35714285714285715,59,3,3,0.05357142857142857,59,3,3,0.05357142857142857,83,27,27,0.48214285714285715,64,8,8,0.14285714285714285,65,9,9,0.16071428571428573,74,18,18,0.32142857142857145,47,-9,9,0.16071428571428573,57,1,1,0.017857142857142856,54,-2,2,0.03571428571428571
30,35,5,5,0.16666666666666666,39,9,9,0.3,31,1,1,0.03333333333333333,43,13,13,0.43333333333333335,39,9,9,0.3,35,5,5,0.16666666666666666,33,3,3,0.1,40,10,10,0.3333333333333333,37,7,7,0.23333333333333334,39,9,9,0.3,34,4,4,0.13333333333333333
179,219,40,40,0.22346368715083798,230,51,51,0.2849162011173184,250,71,71,0.39664804469273746,237,58,58,0.3240223463687151,243,64,64,0.3575418994413408,237,58,58,0.3240223463687151,234,55,55,0.30726256983240224,230,51,51,0.2849162011173184,248,69,69,0.3854748603351955,240,61,61,0.3407821229050279,192,13,13,0.07262569832402235
28,36,8,8,0.2857142857142857,37,9,9,0.32142857142857145,23,-5,5,0.17857142857142858,23,-5,5,0.17857142857142858,32,4,4,0.14285714285714285,33,5,5,0.17857142857142858,27,-1,1,0.03571428571428571,23,-5,5,0.17857142857142858,40,12,12,0.42857142857142855,37,9,9,0.32142857142857145,15,-13,13,0.4642857142857143
121,122,1,1,0.008264462809917356,151,30,30,0.24793388429752067,147,26,26,0.21487603305785125,149,28,28,0.23140495867768596,158,37,37,0.30578512396694213,149,28,28,0.23140495867768596,153,32,32,0.2644628099173554,142,21,21,0.17355371900826447,159,38,38,0.3140495867768595,151,30,30,0.24793388429752067,121,0,0,0.0
138,132,-6,6,0.043478260869565216,134,-4,4,0.028985507246376812,134,-4,4,0.028985507246376812,164,26,26,0.18840579710144928,162,24,24,0.17391304347826086,125,-13,13,0.09420289855072464,136,-2,2,0.014492753623188406,120,-18,18,0.13043478260869565,156,18,18,0.13043478260869565,163,25,25,0.18115942028985507,136,-2,2,0.014492753623188406
53,49,-4,4,0.07547169811320754,43,-10,10,0.18867924528301888,70,17,17,0.32075471698113206,41,-12,12,0.22641509433962265,47,-6,6,0.11320754716981132,57,4,4,0.07547169811320754,43,-10,10,0.18867924528301888,49,-4,4,0.07547169811320754,51,-2,2,0.03773584905660377,53,0,0,0.0,65,12,12,0.22641509433962265
81,85,4,4,0.04938271604938271,88,7,7,0.08641975308641975,86,5,5,0.06172839506172839,88,7,7,0.08641975308641975,86,5,5,0.06172839506172839,85,4,4,0.04938271604938271,85,4,4,0.04938271604938271,86,5,5,0.06172839506172839,92,11,11,0.13580246913580246,86,5,5,0.06172839506172839,88,7,7,0.08641975308641975
37,45,8,8,0.21621621621621623,41,4,4,0.10810810810810811,33,-4,4,0.10810810810810811,31,-6,6,0.16216216216216217,47,10,10,0.2702702702702703,48,11,11,0.2972972972972973,37,0,0,0.0,37,0,0,0.0,36,-1,1,0.02702702702702703,47,10,10,0.2702702702702703,38,1,1,0.02702702702702703
90,101,11,11,0.12222222222222222,109,19,19,0.2111111111111111,97,7,7,0.07777777777777778,122,32,32,0.35555555555555557,111,21,21,0.23333333333333334,97,7,7,0.07777777777777778,109,19,19,0.2111111111111111,97,7,7,0.07777777777777778,114,24,24,0.26666666666666666,105,15,15,0.16666666666666666,94,4,4,0.044444444444444446
156,148,-8,8,0.05128205128205128,175,19,19,0.12179487179487179,189,33,33,0.21153846153846154,183,27,27,0.17307692307692307,170,14,14,0.08974358974358974,157,1,1,0.00641025641025641,175,19,19,0.12179487179487179,174,18,18,0.11538461538461539,175,19,19,0.12179487179487179,174,18,18,0.11538461538461539,168,12,12,0.07692307692307693
87,88,1,1,0.011494252873563218,87,0,0,0.0,104,17,17,0.19540229885057472,89,2,2,0.022988505747126436,76,-11,11,0.12643678160919541,87,0,0,0.0,95,8,8,0.09195402298850575,101,14,14,0.16091954022988506,90,3,3,0.034482758620689655,76,-11,11,0.12643678160919541,99,12,12,0.13793103448275862
89,85,-4,4,0.0449438202247191,96,7,7,0.07865168539325842,97,8,8,0.0898876404494382,87,-2,2,0.02247191011235955,97,8,8,0.0898876404494382,86,-3,3,0.033707865168539325,91,2,2,0.02247191011235955,90,1,1,0.011235955056179775,92,3,3,0.033707865168539325,91,2,2,0.02247191011235955,74,-15,15,0.16853932584269662
229,246,17,17,0.07423580786026202,260,31,31,0.13537117903930132,287,58,58,0.25327510917030566,268,39,39,0.1703056768558952,257,28,28,0.1222707423580786,306,77,77,0.33624454148471616,262,33,33,0.14410480349344978,250,21,21,0.09170305676855896,275,46,46,0.20087336244541484,259,30,30,0.13100436681222707,266,37,37,0.1615720524017467
23,23,0,0,0.0,23,0,0,0.0,23,0,0,0.0,23,0,0,0.0,23,0,0,0.0,23,0,0,0.0,23,0,0,0.0,23,0,0,0.0,25,2,2,0.08695652173913043,25,2,2,0.08695652173913043,25,2,2,0.08695652173913043
40,56,16,16,0.4,53,13,13,0.325,51,11,11,0.275,54,14,14,0.35,53,13,13,0.325,51,11,11,0.275,53,13,13,0.325,49,9,9,0.225,54,14,14,0.35,47,7,7,0.175,45,5,5,0.125
83,102,19,19,0.2289156626506024,105,22,22,0.26506024096385544,108,25,25,0.30120481927710846,108,25,25,0.30120481927710846,110,27,27,0.3253012048192771,106,23,23,0.27710843373493976,106,23,23,0.27710843373493976,108,25,25,0.30120481927710846,105,22,22,0.26506024096385544,111,28,28,0.3373493975903614,95,12,12,0.14457831325301204
24,27,3,3,0.125,27,3,3,0.125,30,6,6,0.25,24,0,0,0.0,29,5,5,0.20833333333333334,24,0,0,0.0,24,0,0,0.0,27,3,3,0.125,24,0,0,0.0,24,0,0,0.0,24,0,0,0.0
233,227,-6,6,0.02575107296137339,282,49,49,0.21030042918454936,282,49,49,0.21030042918454936,282,49,49,0.21030042918454936,245,12,12,0.05150214592274678,284,51,51,0.21888412017167383,286,53,53,0.22746781115879827,271,38,38,0.1630901287553648,271,38,38,0.1630901287553648,274,41,41,0.1759656652360515,260,27,27,0.11587982832618025
123,131,8,8,0.06504065040650407,137,14,14,0.11382113821138211,140,17,17,0.13821138211382114,124,1,1,0.008130081300813009,195,72,72,0.5853658536585366,134,11,11,0.08943089430894309,138,15,15,0.12195121951219512,140,17,17,0.13821138211382114,139,16,16,0.13008130081300814,153,30,30,0.24390243902439024,132,9,9,0.07317073170731707
57,47,-10,10,0.17543859649122806,53,-4,4,0.07017543859649122,68,11,11,0.19298245614035087,52,-5,5,0.08771929824561403,62,5,5,0.08771929824561403,53,-4,4,0.07017543859649122,53,-4,4,0.07017543859649122,53,-4,4,0.07017543859649122,51,-6,6,0.10526315789473684,64,7,7,0.12280701754385964,54,-3,3,0.05263157894736842
12,13,1,1,0.08333333333333333,13,1,1,0.08333333333333333,13,1,1,0.08333333333333333,13,1,1,0.08333333333333333,13,1,1,0.08333333333333333,13,1,1,0.08333333333333333,13,1,1,0.08333333333333333,13,1,1,0.08333333333333333,13,1,1,0.08333333333333333,13,1,1,0.08333333333333333,13,1,1,0.08333333333333333
79,63,-16,16,0.20253164556962025,98,19,19,0.24050632911392406,95,16,16,0.20253164556962025,102,23,23,0.2911392405063291,88,9,9,0.11392405063291139,86,7,7,0.08860759493670886,98,19,19,0.24050632911392406,97,18,18,0.22784810126582278,104,25,25,0.31645569620253167,88,9,9,0.11392405063291139,93,14,14,0.17721518987341772
63,61,-2,2,0.031746031746031744,57,-6,6,0.09523809523809523,57,-6,6,0.09523809523809523,57,-6,6,0.09523809523809523,57,-6,6,0.09523809523809523,52,-11,11,0.1746031746031746,57,-6,6,0.09523809523809523,48,-15,15,0.23809523809523808,55,-8,8,0.12698412698412698,55,-8,8,0.12698412698412698,54,-9,9,0.14285714285714285
125,134,9,9,0.072,153,28,28,0.224,149,24,24,0.192,154,29,29,0.232,157,32,32,0.256,149,24,24,0.192,149,24,24,0.192,149,24,24,0.192,150,25,25,0.2,154,29,29,0.232,168,43,43,0.344
104,113,9,9,0.08653846153846154,116,12,12,0.11538461538461539,118,14,14,0.1346153846153846,124,20,20,0.19230769230769232,118,14,14,0.1346153846153846,119,15,15,0.14423076923076922,119,15,15,0.14423076923076922,117,13,13,0.125,125,21,21,0.20192307692307693,118,14,14,0.1346153846153846,112,8,8,0.07692307692307693
16,13,-3,3,0.1875,17,1,1,0.0625,14,-2,2,0.125,15,-1,1,0.0625,23,7,7,0.4375,15,-1,1,0.0625,17,1,1,0.0625,14,-2,2,0.125,15,-1,1,0.0625,20,4,4,0.25,14,-2,2,0.125
131,105,-26,26,0.1984732824427481,166,35,35,0.26717557251908397,162,31,31,0.2366412213740458,128,-3,3,0.022900763358778626,169,38,38,0.2900763358778626,157,26,26,0.1984732824427481,151,20,20,0.15267175572519084,151,20,20,0.15267175572519084,160,29,29,0.22137404580152673,148,17,17,0.1297709923664122,144,13,13,0.09923664122137404
95,67,-28,28,0.29473684210526313,97,2,2,0.021052631578947368,88,-7,7,0.07368421052631578,99,4,4,0.042105263157894736,101,6,6,0.06315789473684211,97,2,2,0.021052631578947368,98,3,3,0.031578947368421054,92,-3,3,0.031578947368421054,99,4,4,0.042105263157894736,104,9,9,0.09473684210526316,86,-9,9,0.09473684210526316
42,64,22,22,0.5238095238095238,64,22,22,0.5238095238095238,64,22,22,0.5238095238095238,67,25,25,0.5952380952380952,66,24,24,0.5714285714285714,67,25,25,0.5952380952380952,64,22,22,0.5238095238095238,64,22,22,0.5238095238095238,59,17,17,0.40476190476190477,73,31,31,0.7380952380952381,45,3,3,0.07142857142857142
52,42,-10,10,0.19230769230769232,74,22,22,0.4230769230769231,69,17,17,0.3269230769230769,70,18,18,0.34615384615384615,71,19,19,0.36538461538461536,63,11,11,0.21153846153846154,76,24,24,0.46153846153846156,70,18,18,0.34615384615384615,70,18,18,0.34615384615384615,75,23,23,0.4423076923076923,62,10,10,0.19230769230769232
63,62,-1,1,0.015873015873015872,79,16,16,0.25396825396825395,81,18,18,0.2857142857142857,80,17,17,0.2698412698412698,79,16,16,0.25396825396825395,80,17,17,0.2698412698412698,81,18,18,0.2857142857142857,81,18,18,0.2857142857142857,79,16,16,0.25396825396825395,84,21,21,0.3333333333333333,79,16,16,0.25396825396825395
95,89,-6,6,0.06315789473684211,99,4,4,0.042105263157894736,110,15,15,0.15789473684210525,87,-8,8,0.08421052631578947,93,-2,2,0.021052631578947368,98,3,3,0.031578947368421054,92,-3,3,0.031578947368421054,90,-5,5,0.05263157894736842,102,7,7,0.07368421052631578,92,-3,3,0.031578947368421054,81,-14,14,0.14736842105263157
69,57,-12,12,0.17391304347826086,80,11,11,0.15942028985507245,74,5,5,0.07246376811594203,73,4,4,0.057971014492753624,81,12,12,0.17391304347826086,76,7,7,0.10144927536231885,80,11,11,0.15942028985507245,74,5,5,0.07246376811594203,67,-2,2,0.028985507246376812,87,18,18,0.2608695652173913,71,2,2,0.028985507246376812
64,54,-10,10,0.15625,64,0,0,0.0,55,-9,9,0.140625,54,-10,10,0.15625,64,0,0,0.0,63,-1,1,0.015625,64,0,0,0.0,55,-9,9,0.140625,55,-9,9,0.140625,66,2,2,0.03125,64,0,0,0.0
178,170,-8,8,0.0449438202247191,195,17,17,0.09550561797752809,219,41,41,0.2303370786516854,220,42,42,0.23595505617977527,210,32,32,0.1797752808988764,209,31,31,0.17415730337078653,203,25,25,0.1404494382022472,214,36,36,0.20224719101123595,214,36,36,0.20224719101123595,205,27,27,0.15168539325842698,207,29,29,0.16292134831460675
46,42,-4,4,0.08695652173913043,71,25,25,0.5434782608695652,61,15,15,0.32608695652173914,67,21,21,0.45652173913043476,69,23,23,0.5,69,23,23,0.5,71,25,25,0.5434782608695652,61,15,15,0.32608695652173914,63,17,17,0.3695652173913043,69,23,23,0.5,69,23,23,0.5
24,15,-9,9,0.375,23,-1,1,0.041666666666666664,23,-1,1,0.041666666666666664,21,-3,3,0.125,22,-2,2,0.08333333333333333,23,-1,1,0.041666666666666664,23,-1,1,0.041666666666666664,23,-1,1,0.041666666666666664,22,-2,2,0.08333333333333333,25,1,1,0.041666666666666664,18,-6,6,0.25
71,69,-2,2,0.028169014084507043,79,8,8,0.11267605633802817,80,9,9,0.1267605633802817,69,-2,2,0.028169014084507043,80,9,9,0.1267605633802817,65,-6,6,0.08450704225352113,80,9,9,0.1267605633802817,80,9,9,0.1267605633802817,70,-1,1,0.014084507042253521,84,13,13,0.18309859154929578,81,10,10,0.14084507042253522
113,96,-17,17,0.1504424778761062,110,-3,3,0.02654867256637168,114,1,1,0.008849557522123894,107,-6,6,0.05309734513274336,112,-1,1,0.008849557522123894,134,21,21,0.18584070796460178,109,-4,4,0.035398230088495575,114,1,1,0.008849557522123894,106,-7,7,0.061946902654867256,113,0,0,0.0,99,-14,14,0.12389380530973451
16,16,0,0,0.0,16,0,0,0.0,16,0,0,0.0,16,0,0,0.0,19,3,3,0.1875,16,0,0,0.0,16,0,0,0.0,16,0,0,0.0,16,0,0,0.0,17,1,1,0.0625,16,0,0,0.0
60,69,9,9,0.15,90,30,30,0.5,133,73,73,1.2166666666666666,88,28,28,0.4666666666666667,89,29,29,0.48333333333333334,92,32,32,0.5333333333333333,90,30,30,0.5,92,32,32,0.5333333333333333,89,29,29,0.48333333333333334,86,26,26,0.43333333333333335,87,27,27,0.45
91,98,7,7,0.07692307692307693,122,31,31,0.34065934065934067,113,22,22,0.24175824175824176,118,27,27,0.2967032967032967,116,25,25,0.27472527472527475,109,18,18,0.1978021978021978,113,22,22,0.24175824175824176,101,10,10,0.10989010989010989,120,29,29,0.31868131868131866,120,29,29,0.31868131868131866,94,3,3,0.03296703296703297
133,142,9,9,0.06766917293233082,155,22,22,0.16541353383458646,153,20,20,0.15037593984962405,168,35,35,0.2631578947368421,154,21,21,0.15789473684210525,145,12,12,0.09022556390977443,151,18,18,0.13533834586466165,147,14,14,0.10526315789473684,157,24,24,0.18045112781954886,156,23,23,0.17293233082706766,140,7,7,0.05263157894736842
73,55,-18,18,0.2465753424657534,75,2,2,0.0273972602739726,77,4,4,0.0547945205479452,77,4,4,0.0547945205479452,79,6,6,0.0821917808219178,77,4,4,0.0547945205479452,77,4,4,0.0547945205479452,77,4,4,0.0547945205479452,77,4,4,0.0547945205479452,79,6,6,0.0821917808219178,77,4,4,0.0547945205479452
161,168,7,7,0.043478260869565216,194,33,33,0.20496894409937888,207,46,46,0.2857142857142857,219,58,58,0.36024844720496896,205,44,44,0.2732919254658385,212,51,51,0.3167701863354037,195,34,34,0.2111801242236025,197,36,36,0.2236024844720497,203,42,42,0.2608695652173913,198,37,37,0.22981366459627328,195,34,34,0.2111801242236025
114,147,33,33,0.2894736842105263,163,49,49,0.4298245614035088,161,47,47,0.41228070175438597,156,42,42,0.3684210526315789,166,52,52,0.45614035087719296,178,64,64,0.5614035087719298,158,44,44,0.38596491228070173,162,48,48,0.42105263157894735,154,40,40,0.3508771929824561,156,42,42,0.3684210526315789,155,41,41,0.35964912280701755
81,94,13,13,0.16049382716049382,91,10,10,0.12345679012345678,92,11,11,0.13580246913580246,91,10,10,0.12345679012345678,91,10,10,0.12345679012345678,102,21,21,0.25925925925925924,91,10,10,0.12345679012345678,81,0,0,0.0,94,13,13,0.16049382716049382,91,10,10,0.12345679012345678,89,8,8,0.09876543209876543
227,236,9,9,0.039647577092511016,284,57,57,0.2511013215859031,323,96,96,0.42290748898678415,280,53,53,0.23348017621145375,279,52,52,0.2290748898678414,297,70,70,0.30837004405286345,292,65,65,0.28634361233480177,288,61,61,0.2687224669603524,275,48,48,0.21145374449339208,294,67,67,0.29515418502202645,255,28,28,0.12334801762114538
50,40,-10,10,0.2,40,-10,10,0.2,52,2,2,0.04,46,-4,4,0.08,47,-3,3,0.06,47,-3,3,0.06,40,-10,10,0.2,52,2,2,0.04,46,-4,4,0.08,53,3,3,0.06,51,1,1,0.02
71,68,-3,3,0.04225352112676056,87,16,16,0.22535211267605634,86,15,15,0.2112676056338028,79,8,8,0.11267605633802817,82,11,11,0.15492957746478872,89,18,18,0.2535211267605634,83,12,12,0.16901408450704225,73,2,2,0.028169014084507043,77,6,6,0.08450704225352113,84,13,13,0.18309859154929578,80,9,9,0.1267605633802817
20,14,-6,6,0.3,30,10,10,0.5,19,-1,1,0.05,19,-1,1,0.05,19,-1,1,0.05,19,-1,1,0.05,19,-1,1,0.05,19,-1,1,0.05,19,-1,1,0.05,20,0,0,0.0,19,-1,1,0.05
34,47,13,13,0.38235294117647056,50,16,16,0.47058823529411764,49,15,15,0.4411764705882353,51,17,17,0.5,47,13,13,0.38235294117647056,44,10,10,0.29411764705882354,50,16,16,0.47058823529411764,34,0,0,0.0,44,10,10,0.29411764705882354,44,10,10,0.29411764705882354,45,11,11,0.3235294117647059
27,24,-3,3,0.1111111111111111,22,-5,5,0.18518518518518517,41,14,14,0.5185185185185185,19,-8,8,0.2962962962962963,37,10,10,0.37037037037037035,23,-4,4,0.14814814814814814,25,-2,2,0.07407407407407407,25,-2,2,0.07407407407407407,19,-8,8,0.2962962962962963,36,9,9,0.3333333333333333,25,-2,2,0.07407407407407407
68,76,8,8,0.11764705882352941,75,7,7,0.10294117647058823,89,21,21,0.3088235294117647,89,21,21,0.3088235294117647,97,29,29,0.4264705882352941,82,14,14,0.20588235294117646,74,6,6,0.08823529411764706,78,10,10,0.14705882352941177,92,24,24,0.35294117647058826,88,20,20,0.29411764705882354,84,16,16,0.23529411764705882
51,45,-6,6,0.11764705882352941,39,-12,12,0.23529411764705882,48,-3,3,0.058823529411764705,48,-3,3,0.058823529411764705,54,3,3,0.058823529411764705,50,-1,1,0.0196078431372549,39,-12,12,0.23529411764705882,48,-3,3,0.058823529411764705,44,-7,7,0.13725490196078433,54,3,3,0.058823529411764705,47,-4,4,0.0784313725490196
61,65,4,4,0.06557377049180328,82,21,21,0.3442622950819672,82,21,21,0.3442622950819672,89,28,28,0.45901639344262296,82,21,21,0.3442622950819672,79,18,18,0.29508196721311475,82,21,21,0.3442622950819672,82,21,21,0.3442622950819672,81,20,20,0.32786885245901637,77,16,16,0.26229508196721313,81,20,20,0.32786885245901637
56,67,11,11,0.19642857142857142,79,23,23,0.4107142857142857,83,27,27,0.48214285714285715,91,35,35,0.625,91,35,35,0.625,91,35,35,0.625,79,23,23,0.4107142857142857,83,27,27,0.48214285714285715,80,24,24,0.42857142857142855,84,28,28,0.5,84,28,28,0.5
16,17,1,1,0.0625,17,1,1,0.0625,16,0,0,0.0,17,1,1,0.0625,23,7,7,0.4375,18,2,2,0.125,16,0,0,0.0,16,0,0,0.0,17,1,1,0.0625,16,0,0,0.0,14,-2,2,0.125
35,39,4,4,0.11428571428571428,44,9,9,0.2571428571428571,44,9,9,0.2571428571428571,22,-13,13,0.37142857142857144,40,5,5,0.14285714285714285,44,9,9,0.2571428571428571,44,9,9,0.2571428571428571,44,9,9,0.2571428571428571,41,6,6,0.17142857142857143,41,6,6,0.17142857142857143,41,6,6,0.17142857142857143
125,131,6,6,0.048,147,22,22,0.176,150,25,25,0.2,149,24,24,0.192,154,29,29,0.232,157,32,32,0.256,157,32,32,0.256,126,1,1,0.008,138,13,13,0.104,152,27,27,0.216,135,10,10,0.08
43,50,7,7,0.16279069767441862,83,40,40,0.9302325581395349,65,22,22,0.5116279069767442,55,12,12,0.27906976744186046,77,34,34,0.7906976744186046,86,43,43,1.0,68,25,25,0.5813953488372093,53,10,10,0.23255813953488372,53,10,10,0.23255813953488372,65,22,22,0.5116279069767442,47,4,4,0.09302325581395349
23,36,13,13,0.5652173913043478,36,13,13,0.5652173913043478,36,13,13,0.5652173913043478,33,10,10,0.43478260869565216,36,13,13,0.5652173913043478,36,13,13,0.5652173913043478,38,15,15,0.6521739130434783,30,7,7,0.30434782608695654,22,-1,1,0.043478260869565216,34,11,11,0.4782608695652174,19,-4,4,0.17391304347826086
13,12,-1,1,0.07692307692307693,12,-1,1,0.07692307692307693,12,-1,1,0.07692307692307693,12,-1,1,0.07692307692307693,12,-1,1,0.07692307692307693,12,-1,1,0.07692307692307693,12,-1,1,0.07692307692307693,12,-1,1,0.07692307692307693,12,-1,1,0.07692307692307693,12,-1,1,0.07692307692307693,7,-6,6,0.46153846153846156
29,38,9,9,0.3103448275862069,37,8,8,0.27586206896551724,41,12,12,0.41379310344827586,37,8,8,0.27586206896551724,39,10,10,0.3448275862068966,39,10,10,0.3448275862068966,37,8,8,0.27586206896551724,37,8,8,0.27586206896551724,37,8,8,0.27586206896551724,40,11,11,0.3793103448275862,39,10,10,0.3448275862068966
38,42,4,4,0.10526315789473684,24,-14,14,0.3684210526315789,50,12,12,0.3157894736842105,44,6,6,0.15789473684210525,42,4,4,0.10526315789473684,43,5,5,0.13157894736842105,42,4,4,0.10526315789473684,31,-7,7,0.18421052631578946,38,0,0,0.0,45,7,7,0.18421052631578946,32,-6,6,0.15789473684210525
32,19,-13,13,0.40625,39,7,7,0.21875,45,13,13,0.40625,35,3,3,0.09375,22,-10,10,0.3125,38,6,6,0.1875,37,5,5,0.15625,32,0,0,0.0,35,3,3,0.09375,40,8,8,0.25,27,-5,5,0.15625
95,89,-6,6,0.06315789473684211,111,16,16,0.16842105263157894,113,18,18,0.18947368421052632,111,16,16,0.16842105263157894,113,18,18,0.18947368421052632,116,21,21,0.22105263157894736,117,22,22,0.23157894736842105,113,18,18,0.18947368421052632,108,13,13,0.1368421052631579,110,15,15,0.15789473684210525,117,22,22,0.23157894736842105
63,63,0,0,0.0,79,16,16,0.25396825396825395,79,16,16,0.25396825396825395,78,15,15,0.23809523809523808,77,14,14,0.2222222222222222,74,11,11,0.1746031746031746,75,12,12,0.19047619047619047,75,12,12,0.19047619047619047,78,15,15,0.23809523809523808,78,15,15,0.23809523809523808,70,7,7,0.1111111111111111
